name,folder,video_seq,traction,x_torse,y_torse,x_barre,y_barre,phase
im_187,images5,16,1,0.4871720351918882,0.5228441067340178,0.49631365782074516,0.238882656457591,training
images (74),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
im_1893,images1,6,0,0.0,0.0,0.0,0.0,training
im_240,images10,23,1,0.0,0.0,0.0,0.0,training
images (33),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_3637,images1,7,1,0.49446977412605997,0.3926683038437511,0.49962311665350523,0.08379426752966104,training
im_367,images1,2,1,0.39978784095098496,0.6462221889061986,0.42376692051120224,0.30578122336167063,training
im_165,images6,17,1,0.4631064895760185,0.5864123398970532,0.4799160838047975,0.2421818062330433,training
im_236,images4,15,1,0.47617306427336303,0.2586354410944576,0.4884268780078554,0.24245281274143032,training
im_2970,images1,6,0,0.0,0.0,0.0,0.0,training
im_3116,images1,7,1,0.488319479538857,0.37895605452530295,0.4995175623509512,0.06759639060268588,training
im_383,images13,26,1,0.0,0.0,0.0,0.0,training
im_3262,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
images (58),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
im_2398,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_2713,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_1701,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_297,images12,25,1,0.0,0.0,0.0,0.0,training
images (76),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_2933,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_330,images12,25,1,0.0,0.0,0.0,0.0,training
im_21,images9,22,1,0.0,0.0,0.0,0.0,training
im_1757,images1,5,1,0.5054188258487448,0.3152240707142799,0.503668225900501,0.07614268934327886,training
im_1363,images1,3,1,0.3995899676466807,0.5614592583100944,0.4174208083376252,0.29603046642348885,training
im_3507,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_1005,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_3527,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
téléchargement (7),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_2869,images1,6,0,0.0,0.0,0.0,0.0,training
images (98),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_1490,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_992,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
images (66),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
im_3057,images1,7,1,0.4767441860465117,0.37015503875968997,0.49806201550387597,0.07170542635658915,training
images (6),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
images (39),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_87,images5,16,1,0.4836298912947017,0.3753619173163493,0.48036594699603635,0.24330184668163335,training
im_1512,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_925,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_3144,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_1865,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_3535,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_2777,images1,6,0,0.0,0.0,0.0,0.0,training
im_356,images10,23,1,0.0,0.0,0.0,0.0,training
im_36,images12,25,1,0.0,0.0,0.0,0.0,training
im_172,images7,18,1,0.4570690415982889,0.21000924210853864,0.4654317561493068,0.14826515915992364,training
im_1582,images1,5,1,0.49466142629192106,0.3436704758612765,0.498349899097356,0.07466395681533748,training
im_269,images6,17,1,0.4693230997654843,0.26240169147003695,0.47485708461843895,0.23980176249800012,training
im_2870,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_503,images11,24,1,0.0,0.0,0.0,0.0,training
im_381,images5,16,1,0.48628568581927595,0.35411433991901786,0.4875066336788858,0.24058800338686842,training
im_2166,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
téléchargement (16),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
images (29),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
im_184,images10,23,1,0.0,0.0,0.0,0.0,training
images (35),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_875,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_3976,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_3990,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_228,images11,24,1,0.0,0.0,0.0,0.0,training
im_246,images7,18,1,0.46088467518338605,0.3056806768612332,0.47068967660283,0.15626871107169502,training
im_3117,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_609,images1,2,1,0.39386294339689093,0.6537680993592353,0.43069891386736475,0.314113069288566,training
im_3608,images1,7,1,0.488350046919156,0.2859901937275149,0.5004669065876262,0.07329499342377419,training
im_236,images10,23,1,0.0,0.0,0.0,0.0,training
im_1762,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_47,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_3359,images1,7,1,0.5028273930142813,0.41402537849003423,0.49791013631081343,0.0729848741372416,training
téléchargement (6),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_3696,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_2508,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_341,images13,26,1,0.0,0.0,0.0,0.0,training
im_1101,images1,3,1,0.41714775307821383,0.6739518916039031,0.42616900111926004,0.29902773963139545,training
im_666,images1,2,1,0.4232183851876808,0.6462721803462067,0.43283186653618694,0.308192499880382,training
im_2909,images1,6,0,0.0,0.0,0.0,0.0,training
im_3521,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_2194,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
images (119),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_2075,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_1238,images1,3,1,0.38702122253595866,0.6466187640126703,0.4266915573763444,0.3089496080710465,training
im_2796,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_943,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_738,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_522,images11,24,1,0.0,0.0,0.0,0.0,training
im_41,images12,25,1,0.0,0.0,0.0,0.0,training
images (11),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_347,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_36,images9,22,1,0.0,0.0,0.0,0.0,training
images (51),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
im_295,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
images (26),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_644,images1,2,1,0.4115363895842248,0.6783299459879456,0.4254752066464571,0.30638652661411125,training
im_2136,images1,6,0,0.0,0.0,0.0,0.0,training
im_250,images5,16,1,0.48799874920031344,0.39249360713463366,0.48710988943997985,0.23710905350135325,training
im_1911,images1,6,0,0.0,0.0,0.0,0.0,training
im_3806,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_1370,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
images (58),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
im_2376,images1,6,0,0.0,0.0,0.0,0.0,training
im_366,images8,19,1,0.4842054617128594,0.18050099543547493,0.4709792673518891,0.1580865610419683,training
im_1956,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_2172,images1,6,0,0.0,0.0,0.0,0.0,training
téléchargement (19),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_2257,images1,6,0,0.0,0.0,0.0,0.0,training
im_170,images7,18,1,0.4566674934912061,0.210735872143255,0.46694062538906317,0.1486307664943804,training
im_1576,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_1597,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_250,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_1002,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
images (90),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_3494,images1,7,1,0.4918070078876919,0.4332896437285304,0.49503311817494833,0.07612668060776989,training
im_200,images10,23,1,0.0,0.0,0.0,0.0,training
im_3057,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_1437,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_3230,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_241,images12,25,1,0.0,0.0,0.0,0.0,training
im_338,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_6,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_131,images11,24,1,0.0,0.0,0.0,0.0,training
images (51),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_2454,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
téléchargement (24),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_1723,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_2573,images1,6,0,0.0,0.0,0.0,0.0,training
images (13),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
im_87,images10,23,1,0.0,0.0,0.0,0.0,training
im_266,images12,25,1,0.0,0.0,0.0,0.0,training
im_468,images11,24,1,0.0,0.0,0.0,0.0,training
im_304,images12,25,1,0.0,0.0,0.0,0.0,training
im_791,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_1382,images1,3,1,0.394706878426485,0.37578262246663585,0.4237718107438342,0.31020229552682665,training
im_13,images11,24,1,0.0,0.0,0.0,0.0,training
im_3654,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_3362,images1,7,1,0.5013356840300024,0.4207599476536685,0.49799874313661685,0.07568338559992635,training
im_3918,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_3122,images1,7,1,0.4906430754063311,0.37243899174237405,0.500322088377414,0.07071135158403327,training
im_105,images11,24,1,0.0,0.0,0.0,0.0,training
im_2803,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_1722,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
images (20),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
im_2270,images1,6,0,0.0,0.0,0.0,0.0,training
im_1440,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_2620,images1,6,0,0.0,0.0,0.0,0.0,training
im_3421,images1,7,1,0.4917414162128867,0.2641064549913804,0.5015420649294658,0.07147836443012834,training
images (8),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
images (43),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
images (89),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_252,images8,19,1,0.46873997687325303,0.4760449426378547,0.4685953345090015,0.14734366400153245,training
im_1245,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
images (24),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_482,images11,24,1,0.0,0.0,0.0,0.0,training
téléchargement (9),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
im_2681,images1,6,0,0.0,0.0,0.0,0.0,training
im_1747,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_407,images1,2,1,0.4011266848679644,0.5747137712578869,0.42242331650756026,0.3078533574530711,training
im_2019,images1,6,0,0.0,0.0,0.0,0.0,training
im_408,images5,16,1,0.4874399391855042,0.4117453479981028,0.4920454195438315,0.23997524790220068,training
im_3060,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_1249,images1,3,1,0.3965943052342039,0.6157209037426881,0.4265511642055287,0.3025331365770721,training
im_1663,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_318,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_1268,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_199,images12,25,1,0.0,0.0,0.0,0.0,training
im_3642,images1,7,1,0.49612403100775204,0.40116279069767447,0.5000000000000001,0.0813953488372093,training
im_334,images1,2,1,0.4068497200922976,0.3621886118684118,0.4240225882050362,0.3025196116495517,training
im_1132,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_3340,images1,7,1,0.5069096821798589,0.42050579899704815,0.5018577316879345,0.07382494895591714,training
im_36,images6,17,1,0.46845793576019185,0.2457925331860415,0.490020265514468,0.23571306743337178,training
im_319,images4,15,1,0.4694162368401885,0.49382917065189347,0.48316472192722093,0.23832077744015084,training
im_2135,images1,6,0,0.0,0.0,0.0,0.0,training
im_3555,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_851,images1,2,1,0.3934343835823735,0.6494780598523485,0.4274531608305723,0.2984129747150138,training
téléchargement (12),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_242,images13,26,1,0.0,0.0,0.0,0.0,training
im_305,images10,23,1,0.0,0.0,0.0,0.0,training
images (20),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
images (103),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_3356,images1,7,1,0.504406480929442,0.4098170675016121,0.4982256086839525,0.07128954926539703,training
téléchargement (15),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_1674,images1,5,1,0.4884762810811679,0.40718769024160517,0.4990961642181209,0.07604393424984533,training
im_3684,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
images (60),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_284,images3,14,1,0.47986807096409445,0.3590135727259097,0.4825576190901692,0.24238180156071604,training
im_96,images12,25,1,0.0,0.0,0.0,0.0,training
im_2217,images1,6,0,0.0,0.0,0.0,0.0,training
im_1230,images1,3,1,0.38607165074830746,0.6394185917370064,0.4257182200435422,0.30964364606128064,training
im_1262,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_44,images10,23,1,0.0,0.0,0.0,0.0,training
images (18),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_2915,images1,6,0,0.0,0.0,0.0,0.0,training
im_618,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_451,images12,25,1,0.0,0.0,0.0,0.0,training
im_197,images9,22,1,0.0,0.0,0.0,0.0,training
im_191,images3,14,1,0.4763329387719347,0.5733896805964364,0.4914124606733122,0.2442898110574865,training
im_1370,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
téléchargement (4),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_2152,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_541,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_39,images12,25,1,0.0,0.0,0.0,0.0,training
im_134,images12,25,1,0.0,0.0,0.0,0.0,training
images (48),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_3929,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
téléchargement (19),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_213,images12,25,1,0.0,0.0,0.0,0.0,training
im_4016,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
images (46),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_332,images13,26,1,0.0,0.0,0.0,0.0,training
images (10),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
im_211,images12,25,1,0.0,0.0,0.0,0.0,training
im_3371,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
images (12),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
im_103,images13,26,1,0.0,0.0,0.0,0.0,training
images (19),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_324,images7,18,1,0.45916660727272995,0.49430482869858583,0.46445334189278953,0.1502378852987158,training
im_712,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_2421,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
téléchargement,pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_825,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_33,images3,14,1,0.48035795067026443,0.3783161153994296,0.49401210170886645,0.24064155640514617,training
images (109),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_682,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_303,images1,2,1,0.392715340672247,0.5701583842604598,0.4250026500605838,0.29931592282103314,training
im_1375,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_849,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_1609,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_199,images11,24,1,0.0,0.0,0.0,0.0,training
im_56,images7,18,1,0.4601999495980722,0.3587056256129782,0.4701102040698749,0.15264558174945408,training
im_409,images5,16,1,0.4868404028434903,0.4133225068415588,0.49179330029059426,0.23977228849987192,training
im_2997,images1,6,0,0.0,0.0,0.0,0.0,training
im_915,images1,2,1,0.41878042508322944,0.6359849444017892,0.422426492510104,0.3019107669795055,training
images (93),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_266,images1,1,1,0.47369135145178765,0.44466736438433985,0.4273655241765625,0.3064270811312012,training
im_203,images11,24,1,0.0,0.0,0.0,0.0,training
im_2783,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_1611,images1,5,1,0.5045638357167468,0.11002075961473072,0.5028968469445224,0.06829695894593317,training
im_1283,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_255,images11,24,1,0.0,0.0,0.0,0.0,training
images (66),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
im_840,images1,2,1,0.393734842236808,0.6345602950369784,0.42126277336892415,0.29526584178921716,training
im_185,images5,16,1,0.4866936614048659,0.5347468855510362,0.4966536661819416,0.2385546496541166,training
im_152,images3,14,1,0.4765429438606694,0.5203311323644325,0.49245499790970026,0.24229109588862208,training
im_148,images12,25,1,0.0,0.0,0.0,0.0,training
im_1486,images1,5,1,0.49502370562972053,0.36989597504076654,0.5042480118043616,0.07238018264850042,training
im_1739,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
images (116),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_3598,images1,7,1,0.49402673921004475,0.23053209541972192,0.5001635717305859,0.07940837283968553,training
im_223,images13,26,1,0.0,0.0,0.0,0.0,training
im_1136,images1,3,1,0.4046653562924933,0.6726626445261493,0.4285713292661441,0.30596623900489645,training
im_68,images6,17,1,0.47235245726876196,0.3031614194050686,0.48389239449111443,0.23939633316860515,training
téléchargement (6),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_495,images5,16,1,0.4510830843078528,0.5802883837551548,0.4814127547714688,0.241587875746093,training
im_3327,images1,7,1,0.49612403100775193,0.43023255813953476,0.498062015503876,0.07170542635658916,training
images (72),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
im_720,images1,2,1,0.3973804851174946,0.5164342575699422,0.42887798120184056,0.3007770855393931,training
im_803,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_2156,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_604,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_800,images1,2,1,0.36821705426356593,0.6550387596899226,0.4341085271317829,0.3081395348837209,training
im_440,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_2684,images1,6,0,0.0,0.0,0.0,0.0,training
im_1704,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_200,images13,26,1,0.0,0.0,0.0,0.0,training
im_243,images6,17,1,0.47137500923768055,0.24461603191732076,0.47273172004912306,0.24169180572935642,training
im_2548,images1,6,0,0.0,0.0,0.0,0.0,training
im_937,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_210,images13,26,1,0.0,0.0,0.0,0.0,training
im_1732,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_3407,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_2799,images1,6,0,0.0,0.0,0.0,0.0,training
im_2712,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_978,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_127,images13,26,1,0.0,0.0,0.0,0.0,training
im_3966,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
images (2),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_437,images10,23,1,0.0,0.0,0.0,0.0,training
im_2435,images1,6,0,0.0,0.0,0.0,0.0,training
im_560,images1,2,1,0.39534883720930225,0.6356589147286822,0.43023255813953487,0.2984496124031008,training
im_438,images11,24,1,0.0,0.0,0.0,0.0,training
images (116),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
im_1116,images1,3,1,0.39507078955373665,0.6630768593166181,0.4245429694890953,0.31031722187687066,training
im_824,images1,2,1,0.38062245237965797,0.637259285435447,0.42221802436604605,0.305744468941365,training
im_803,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_917,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_146,images10,23,1,0.0,0.0,0.0,0.0,training
im_1090,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_3492,images1,7,1,0.49224806201550386,0.434108527131783,0.49418604651162795,0.0755813953488372,training
im_246,images4,15,1,0.4720982609390703,0.2628504031351548,0.4814816452734243,0.24523866394913715,training
im_4018,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_2623,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_413,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_135,images8,19,1,0.46256011485955506,0.45938245657794174,0.47088280021799545,0.15747823698755897,training
im_2776,images1,6,0,0.0,0.0,0.0,0.0,training
im_162,images5,16,1,0.489576968887407,0.5074393429690738,0.4829907448073081,0.24246315770091306,training
im_458,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_480,images11,24,1,0.0,0.0,0.0,0.0,training
im_158,images8,19,1,0.4886681730244412,0.23156702073800164,0.4714566684631446,0.1485489524735407,training
im_781,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
téléchargement (16),pull_up_google,27,1,0.0,0.0,0.0,0.0,training
images (30),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
im_6,images11,24,1,0.0,0.0,0.0,0.0,training
im_1789,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
images (35),no_pull_up_google,28,0,0.0,0.0,0.0,0.0,training
im_113,only_not_hanging2,21,0,0.0,0.0,0.0,0.0,training
im_559,only_not_hanging1,20,0,0.0,0.0,0.0,0.0,training
im_172,images8,19,1,0.48785624661541976,0.16717342220909992,0.47430875841676357,0.1565433961782901,training
